Present_Tmax,Present_Tmin,DEM,lat,lon,Slope,Solar radiation,Act_Next_Tmax,Act_Next_Tmin,Date
35.5,27.5,30.0464,37.5507,126.937,0.8552,4772.682617,33.5,25.3,21/8/2016
33.5,25.3,82.2912,37.4697,126.995,2.2579,4717.58252,33.9,24.6,21/8/2016
33.9,24.6,53.4712,37.6181,127.099,0.697,4765.267578,37.5,28.4,21/8/2016
37.5,28.4,56.4448,37.4832,127.024,1.2313,4742.969727,35.2,26.7,21/8/2016
35.2,26.7,75.0924,37.5776,126.938,1.7678,4798.291504,34.6,25.4,21/8/2016
34.6,25.4,146.554,37.6181,127.004,4.7296,4854.930664,34.6,27.6,21/8/2016
34.6,27.6,26.298,37.5507,127.04,0.5721,4759.32959,35.8,27.5,21/8/2016
35.8,27.5,21.9668,37.5102,127.086,0.1332,4746.239746,36.8,28.9,21/8/2016
36.8,28.9,15.5876,37.5372,126.891,0.1554,4747.272949,36.2,28.8,21/8/2016
36.2,28.8,17.2956,37.5237,126.909,0.2223,4742.92041,36.6,28.1,21/8/2016
36.6,28.1,19.5844,37.5237,126.97,0.2713,4754.673828,31.8,23.2,21/8/2016
31.8,23.2,212.335,37.6046,126.991,2.785,4879.562012,33.6,24.1,22/8/2016
33.6,24.1,44.7624,37.6046,127.032,0.5141,4731.177734,34.5,25.8,22/8/2016
34.5,25.8,33.3068,37.5776,127.058,0.2661,4726.055176,34.5,25.9,22/8/2016
34.5,25.9,45.716,37.645,127.022,2.5348,4716.294434,33.6,25.2,22/8/2016
33.6,25.2,35.038,37.5507,127.135,0.5055,4714.05957,33.5,26.5,22/8/2016
33.5,26.5,54.6384,37.5102,127.042,0.1457,4727.685547,34.3,26.5,22/8/2016
34.3,26.5,12.37,37.5776,126.838,0.0985,4708.046387,34.7,27.6,22/8/2016
34.7,27.6,52.518,37.4697,126.91,1.5629,4708.868164,34.1,25.4,22/8/2016
34.1,25.4,50.9312,37.4967,126.826,0.4125,4738.598145,33.5,23.5,22/8/2016
33.5,23.5,208.507,37.4562,126.955,5.1782,4654.749023,34.4,25.7,22/8/2016
34.4,25.7,28.7,37.5372,127.085,0.6233,4732.790039,32.9,24.6,22/8/2016
32.9,24.6,132.118,37.5507,126.988,0.5931,4773.436523,34.3,26.2,22/8/2016
34.3,26.2,59.8324,37.5776,127.083,2.6865,4704.369141,34.3,26.9,22/8/2016
34.3,26.9,30.968,37.4967,126.927,0.618,4713.868652,34.8,26.6,22/8/2016
34.8,26.6,30.0464,37.5507,126.937,0.8552,4736.513672,32.2,24,22/8/2016
32.2,24,82.2912,37.4697,126.995,2.2579,4680.25,33,22.3,22/8/2016
33,22.3,53.4712,37.6181,127.099,0.697,4728.781738,35.4,27.4,22/8/2016
35.4,27.4,56.4448,37.4832,127.024,1.2313,4706.144531,34.3,25.7,22/8/2016
34.3,25.7,75.0924,37.5776,126.938,1.7678,4762.060059,33.4,24.9,22/8/2016
33.4,24.9,146.554,37.6181,127.004,4.7296,4819.099121,33.9,26.9,22/8/2016
33.9,26.9,26.298,37.5507,127.04,0.5721,4723.027344,34,26.2,22/8/2016
34,26.2,21.9668,37.5102,127.086,0.1332,4709.788086,35.6,27.3,22/8/2016
35.6,27.3,15.5876,37.5372,126.891,0.1554,4710.883301,34.7,27.7,22/8/2016
34.7,27.7,17.2956,37.5237,126.909,0.2223,4706.453125,35.8,27.2,22/8/2016
35.8,27.2,19.5844,37.5237,126.97,0.2713,4718.366699,29.3,23.3,22/8/2016
29.3,23.3,212.335,37.6046,126.991,2.785,4843.14209,31.8,23.9,23/8/2016
31.8,23.9,44.7624,37.6046,127.032,0.5141,4694.338379,31.5,25.9,23/8/2016
31.5,25.9,33.3068,37.5776,127.058,0.2661,4689.235352,32.2,26.4,23/8/2016
32.2,26.4,45.716,37.645,127.022,2.5348,4679.124512,31.9,25.4,23/8/2016
31.9,25.4,35.038,37.5507,127.135,0.5055,4677.062012,33.1,26.5,23/8/2016
33.1,26.5,54.6384,37.5102,127.042,0.1457,4690.65625,32,27.2,23/8/2016
32,27.2,12.37,37.5776,126.838,0.0985,4671.15918,31.4,27.1,23/8/2016
31.4,27.1,52.518,37.4697,126.91,1.5629,4671.646484,32.7,27.4,23/8/2016
32.7,27.4,50.9312,37.4967,126.826,0.4125,4701.743164,30.3,24.2,23/8/2016
30.3,24.2,208.507,37.4562,126.955,5.1782,4615.589355,31.9,25.6,23/8/2016
31.9,25.6,28.7,37.5372,127.085,0.6233,4696.113281,30.8,24.7,23/8/2016
30.8,24.7,132.118,37.5507,126.988,0.5931,4736.23584,32.4,26.1,23/8/2016
32.4,26.1,59.8324,37.5776,127.083,2.6865,4667.118164,32.9,25.9,23/8/2016
32.9,25.9,30.968,37.4967,126.927,0.618,4676.905273,32,26.8,23/8/2016
32,26.8,30.0464,37.5507,126.937,0.8552,4699.857422,31.4,23.5,23/8/2016
31.4,23.5,82.2912,37.4697,126.995,2.2579,4642.440918,31.4,23,23/8/2016
31.4,23,53.4712,37.6181,127.099,0.697,4691.812988,33.9,27,23/8/2016
33.9,27,56.4448,37.4832,127.024,1.2313,4668.837402,32.7,24.5,23/8/2016
32.7,24.5,75.0924,37.5776,126.938,1.7678,4725.34082,31.2,25.2,23/8/2016
31.2,25.2,146.554,37.6181,127.004,4.7296,4782.768555,31.4,26.8,23/8/2016
31.4,26.8,26.298,37.5507,127.04,0.5721,4686.240234,33,26.8,23/8/2016
33,26.8,21.9668,37.5102,127.086,0.1332,4672.853027,33,26.9,23/8/2016
33,26.9,15.5876,37.5372,126.891,0.1554,4674.009766,32.9,27.7,23/8/2016
32.9,27.7,17.2956,37.5237,126.909,0.2223,4669.50293,33.1,27,23/8/2016
33.1,27,19.5844,37.5237,126.97,0.2713,4681.574219,28.7,24.1,23/8/2016
28.7,24.1,212.335,37.6046,126.991,2.785,4806.717773,31.6,26,24/8/2016
31.6,26,44.7624,37.6046,127.032,0.5141,4657.507813,32.5,26.6,24/8/2016
32.5,26.6,33.3068,37.5776,127.058,0.2661,4652.430664,32.5,26.8,24/8/2016
32.5,26.8,45.716,37.645,127.022,2.5348,4642.163574,32.6,25.7,24/8/2016
32.6,25.7,35.038,37.5507,127.135,0.5055,4640.095215,32.2,27.2,24/8/2016
32.2,27.2,54.6384,37.5102,127.042,0.1457,4653.651855,32,27.1,24/8/2016
32,27.1,12.37,37.5776,126.838,0.0985,4634.287598,33.2,27.1,24/8/2016
33.2,27.1,52.518,37.4697,126.91,1.5629,4634.48291,32.3,26.1,24/8/2016
32.3,26.1,50.9312,37.4967,126.826,0.4125,4664.901367,31,24.2,24/8/2016
31,24.2,208.507,37.4562,126.955,5.1782,4576.546387,31.7,26.4,24/8/2016
31.7,26.4,28.7,37.5372,127.085,0.6233,4659.455078,31.8,25.2,24/8/2016
31.8,25.2,132.118,37.5507,126.988,0.5931,4699.08252,32.4,26.5,24/8/2016
32.4,26.5,59.8324,37.5776,127.083,2.6865,4629.953613,32.2,26.6,24/8/2016
32.2,26.6,30.968,37.4967,126.927,0.618,4639.975098,31.8,26.7,24/8/2016
31.8,26.7,30.0464,37.5507,126.937,0.8552,4663.227539,31.2,25,24/8/2016
31.2,25,82.2912,37.4697,126.995,2.2579,4604.654785,31.4,24.7,24/8/2016
31.4,24.7,53.4712,37.6181,127.099,0.697,4654.882813,33.6,27.3,24/8/2016
33.6,27.3,56.4448,37.4832,127.024,1.2313,4631.540039,31.7,24.7,24/8/2016
31.7,24.7,75.0924,37.5776,126.938,1.7678,4688.676758,31.9,26.2,24/8/2016
31.9,26.2,146.554,37.6181,127.004,4.7296,4746.358887,32.2,26.8,24/8/2016
32.2,26.8,26.298,37.5507,127.04,0.5721,4649.458496,32,27,24/8/2016
32,27,21.9668,37.5102,127.086,0.1332,4635.936523,33.3,27.4,24/8/2016
33.3,27.4,15.5876,37.5372,126.891,0.1554,4637.148926,32.7,27.6,24/8/2016
32.7,27.6,17.2956,37.5237,126.909,0.2223,4632.57373,32.7,27.4,24/8/2016
32.7,27.4,19.5844,37.5237,126.97,0.2713,4644.800781,28.9,22.1,24/8/2016
28.9,22.1,212.335,37.6046,126.991,2.785,4769.281738,31.6,23,25/8/2016
31.6,23,44.7624,37.6046,127.032,0.5141,4619.683594,32.3,23.8,25/8/2016
32.3,23.8,33.3068,37.5776,127.058,0.2661,4614.626465,31.8,23.8,25/8/2016
31.8,23.8,45.716,37.645,127.022,2.5348,4604.255371,32.6,23.6,25/8/2016
32.6,23.6,35.038,37.5507,127.135,0.5055,4602.118164,32.7,24.6,25/8/2016
32.7,24.6,54.6384,37.5102,127.042,0.1457,4615.641113,31.5,23.6,25/8/2016
31.5,23.6,12.37,37.5776,126.838,0.0985,4596.420898,31.8,25.1,25/8/2016
31.8,25.1,52.518,37.4697,126.91,1.5629,4596.28418,33.3,23.6,25/8/2016
33.3,23.6,50.9312,37.4967,126.826,0.4125,4627.060547,30.4,22.3,25/8/2016
30.4,22.3,208.507,37.4562,126.955,5.1782,4536.443359,31.9,22.8,25/8/2016
31.9,22.8,132.118,37.5507,126.988,0.5931,4660.893066,31.9,24.2,25/8/2016
31.9,24.2,59.8324,37.5776,127.083,2.6865,4591.726563,32.7,24,25/8/2016
32.7,24,30.968,37.4967,126.927,0.618,4602.03125,32,23.7,25/8/2016
32,23.7,30.0464,37.5507,126.937,0.8552,4625.583008,32,23.3,25/8/2016
32,23.3,82.2912,37.4697,126.995,2.2579,4565.883301,32.1,21.2,25/8/2016
32.1,21.2,53.4712,37.6181,127.099,0.697,4616.930664,33.4,25.3,25/8/2016
33.4,25.3,56.4448,37.4832,127.024,1.2313,4593.259277,32,23.4,25/8/2016
32,23.4,75.0924,37.5776,126.938,1.7678,4650.964355,30.8,23.5,25/8/2016
30.8,23.5,146.554,37.6181,127.004,4.7296,4709.024414,32.5,24.4,25/8/2016
32.5,24.4,26.298,37.5507,127.04,0.5721,4611.688965,32.1,25.1,25/8/2016
32.1,25.1,21.9668,37.5102,127.086,0.1332,4598.021973,32.4,24,25/8/2016
32.4,24,15.5876,37.5372,126.891,0.1554,4599.294922,32.4,24.7,25/8/2016
32.4,24.7,17.2956,37.5237,126.909,0.2223,4594.64502,32.8,24.9,25/8/2016
32.8,24.9,19.5844,37.5237,126.97,0.2713,4607.025879,24.1,17.5,25/8/2016
24.1,17.5,212.335,37.6046,126.991,2.785,4731.345215,27.2,19.1,26/8/2016
27.2,19.1,44.7624,37.6046,127.032,0.5141,4581.376465,27.1,20,26/8/2016
27.1,20,33.3068,37.5776,127.058,0.2661,4576.340332,27.5,20.6,26/8/2016
27.5,20.6,45.716,37.645,127.022,2.5348,4565.983887,27,19.6,26/8/2016
27,19.6,35.038,37.5507,127.135,0.5055,4563.660156,27.1,20.4,26/8/2016
27.1,20.4,54.6384,37.5102,127.042,0.1457,4577.148926,27,20.5,26/8/2016
27,20.5,12.37,37.5776,126.838,0.0985,4558.074707,27,20.8,26/8/2016
27,20.8,52.518,37.4697,126.91,1.5629,4557.605957,26.9,20.7,26/8/2016
26.9,20.7,50.9312,37.4967,126.826,0.4125,4588.736816,26.5,19.1,26/8/2016
26.5,19.1,208.507,37.4562,126.955,5.1782,4495.878418,25.5,18.4,26/8/2016
25.5,18.4,132.118,37.5507,126.988,0.5931,4622.216797,27.5,20.2,26/8/2016
27.5,20.2,59.8324,37.5776,127.083,2.6865,4553.02002,27.8,20.2,26/8/2016
27.8,20.2,30.968,37.4967,126.927,0.618,4563.606934,26.6,20,26/8/2016
26.6,20,30.0464,37.5507,126.937,0.8552,4587.453613,25.3,19.2,26/8/2016
25.3,19.2,82.2912,37.4697,126.995,2.2579,4526.640625,26.5,19.7,26/8/2016
26.5,19.7,53.4712,37.6181,127.099,0.697,4578.495605,29.6,20.8,26/8/2016
29.6,20.8,56.4448,37.4832,127.024,1.2313,4554.502441,26.8,19,26/8/2016
26.8,19,75.0924,37.5776,126.938,1.7678,4612.763672,26.7,19.6,26/8/2016
26.7,19.6,146.554,37.6181,127.004,4.7296,4671.199707,26.9,20.6,26/8/2016
26.9,20.6,26.298,37.5507,127.04,0.5721,4573.437012,27.5,20.7,26/8/2016
27.5,20.7,21.9668,37.5102,127.086,0.1332,4559.627441,28.1,20.9,26/8/2016
28.1,20.9,15.5876,37.5372,126.891,0.1554,4560.960938,28.3,21.2,26/8/2016
28.3,21.2,17.2956,37.5237,126.909,0.2223,4556.236816,27.6,20.7,26/8/2016
27.6,20.7,19.5844,37.5237,126.97,0.2713,4568.769043,24.9,16.2,26/8/2016
24.9,16.2,212.335,37.6046,126.991,2.785,4692.945313,27.3,13.5,27/8/2016
27.3,13.5,44.7624,37.6046,127.032,0.5141,4542.624023,28.4,18.1,27/8/2016
28.4,18.1,33.3068,37.5776,127.058,0.2661,4537.609863,28.2,16.7,27/8/2016
28.2,16.7,45.716,37.645,127.022,2.5348,4527.242188,27.6,17.4,27/8/2016
27.6,17.4,35.038,37.5507,127.135,0.5055,4524.760742,27.5,19.3,27/8/2016
27.5,19.3,54.6384,37.5102,127.042,0.1457,4538.213867,28.1,19.5,27/8/2016
28.1,19.5,12.37,37.5776,126.838,0.0985,4519.286621,28.4,19.1,27/8/2016
28.4,19.1,52.518,37.4697,126.91,1.5629,4518.48877,27.8,17.7,27/8/2016
27.8,17.7,50.9312,37.4967,126.826,0.4125,4549.967285,27.3,14.8,27/8/2016
27.3,14.8,208.507,37.4562,126.955,5.1782,4454.895508,27,17.4,27/8/2016
27,17.4,28.7,37.5372,127.085,0.6233,4545.04834,26.5,17.2,27/8/2016
26.5,17.2,132.118,37.5507,126.988,0.5931,4583.094727,28.1,18.7,27/8/2016
28.1,18.7,59.8324,37.5776,127.083,2.6865,4513.875488,28.3,18,27/8/2016
28.3,18,30.968,37.4967,126.927,0.618,4524.740723,28.2,18.9,27/8/2016
28.2,18.9,30.0464,37.5507,126.937,0.8552,4548.87793,26.6,15.1,27/8/2016
26.6,15.1,82.2912,37.4697,126.995,2.2579,4486.966309,27.1,11.3,27/8/2016
27.1,11.3,53.4712,37.6181,127.099,0.697,4539.616699,29.7,18.9,27/8/2016
29.7,18.9,56.4448,37.4832,127.024,1.2313,4515.307129,28.3,16.5,27/8/2016
28.3,16.5,75.0924,37.5776,126.938,1.7678,4574.11377,27.3,16.6,27/8/2016
27.3,16.6,146.554,37.6181,127.004,4.7296,4632.916992,27.6,19.9,27/8/2016
27.6,19.9,26.298,37.5507,127.04,0.5721,4534.740723,29,19.2,27/8/2016
29,19.2,21.9668,37.5102,127.086,0.1332,4520.791504,29.1,19.8,27/8/2016
29.1,19.8,15.5876,37.5372,126.891,0.1554,4522.18457,29.4,19.9,27/8/2016
29.4,19.9,17.2956,37.5237,126.909,0.2223,4517.387207,28.4,19.1,27/8/2016
28.4,19.1,19.5844,37.5237,126.97,0.2713,4530.068848,20.1,15.6,27/8/2016
20.1,15.6,212.335,37.6046,126.991,2.785,4654.086426,22.5,16.7,28/8/2016
22.5,16.7,44.7624,37.6046,127.032,0.5141,4503.431641,22.7,18.4,28/8/2016
22.7,18.4,33.3068,37.5776,127.058,0.2661,4498.439941,23.1,18.5,28/8/2016
23.1,18.5,45.716,37.645,127.022,2.5348,4488.11084,22.8,17.7,28/8/2016
22.8,17.7,35.038,37.5507,127.135,0.5055,4485.424805,23.3,18.3,28/8/2016
23.3,18.3,54.6384,37.5102,127.042,0.1457,4498.840332,24.7,19.8,28/8/2016
24.7,19.8,12.37,37.5776,126.838,0.0985,4480.061523,24.1,20.4,28/8/2016
24.1,20.4,52.518,37.4697,126.91,1.5629,4478.937012,25.1,20.1,28/8/2016
25.1,20.1,50.9312,37.4967,126.826,0.4125,4510.756836,22.4,18,28/8/2016
22.4,18,208.507,37.4562,126.955,5.1782,4413.5,22.6,17.9,28/8/2016
22.6,17.9,28.7,37.5372,127.085,0.6233,4506.012207,21.9,17.1,28/8/2016
21.9,17.1,132.118,37.5507,126.988,0.5931,4543.530273,23.2,18.5,28/8/2016
23.2,18.5,59.8324,37.5776,127.083,2.6865,4474.297363,24,19.8,28/8/2016
24,19.8,30.968,37.4967,126.927,0.618,4485.4375,23.7,19.2,28/8/2016
23.7,19.2,30.0464,37.5507,126.937,0.8552,4509.859375,23.1,18.8,28/8/2016
23.1,18.8,82.2912,37.4697,126.995,2.2579,4446.865723,22.3,17.2,28/8/2016
22.3,17.2,53.4712,37.6181,127.099,0.697,4500.299316,24.1,19.2,28/8/2016
24.1,19.2,56.4448,37.4832,127.024,1.2313,4475.678711,23.4,17.2,28/8/2016
23.4,17.2,75.0924,37.5776,126.938,1.7678,4535.02002,22.3,17.6,28/8/2016
22.3,17.6,146.554,37.6181,127.004,4.7296,4594.163086,23.4,18.5,28/8/2016
23.4,18.5,26.298,37.5507,127.04,0.5721,4495.60498,23.3,18.9,28/8/2016
23.3,18.9,21.9668,37.5102,127.086,0.1332,4481.518555,24.5,20.5,28/8/2016
24.5,20.5,15.5876,37.5372,126.891,0.1554,4482.970215,24.3,21,28/8/2016
24.3,21,17.2956,37.5237,126.909,0.2223,4478.101074,24.1,19.2,28/8/2016
24.1,19.2,19.5844,37.5237,126.97,0.2713,4490.929199,23.4,16.6,28/8/2016
23.4,16.6,212.335,37.6046,126.991,2.785,4614.76123,25.2,15.5,29/8/2016
25.2,15.5,44.7624,37.6046,127.032,0.5141,4463.794434,25.9,18.4,29/8/2016
25.9,18.4,33.3068,37.5776,127.058,0.2661,4458.824707,25.4,18.3,29/8/2016
25.4,18.3,45.716,37.645,127.022,2.5348,4448.519043,25.6,17.3,29/8/2016
25.6,17.3,35.038,37.5507,127.135,0.5055,4445.645996,26.2,19.2,29/8/2016
26.2,19.2,54.6384,37.5102,127.042,0.1457,4459.023438,27.5,18.1,29/8/2016
27.5,18.1,12.37,37.5776,126.838,0.0985,4440.394043,26.5,19.3,29/8/2016
26.5,19.3,52.518,37.4697,126.91,1.5629,4438.943848,27.2,17.8,29/8/2016
27.2,17.8,50.9312,37.4967,126.826,0.4125,4471.100586,25.2,14.2,29/8/2016
25.2,14.2,208.507,37.4562,126.955,5.1782,4371.68457,25,17.5,29/8/2016
25,17.5,28.7,37.5372,127.085,0.6233,4466.529297,24.5,17.3,29/8/2016
24.5,17.3,132.118,37.5507,126.988,0.5931,4503.517578,25.9,17.9,29/8/2016
25.9,17.9,59.8324,37.5776,127.083,2.6865,4434.277832,27.2,18.6,29/8/2016
27.2,18.6,30.968,37.4967,126.927,0.618,4445.691406,27.4,17.7,29/8/2016
27.4,17.7,30.0464,37.5507,126.937,0.8552,4470.393066,25.7,17.7,29/8/2016
25.7,17.7,82.2912,37.4697,126.995,2.2579,4406.334473,25.3,13.6,29/8/2016
25.3,13.6,53.4712,37.6181,127.099,0.697,4460.537109,27.5,19.3,29/8/2016
27.5,19.3,56.4448,37.4832,127.024,1.2313,4435.611816,27.4,15.8,29/8/2016
27.4,15.8,75.0924,37.5776,126.938,1.7678,4495.473633,25.1,18,29/8/2016
25.1,18,146.554,37.6181,127.004,4.7296,4554.965332,25.9,19,29/8/2016
25.9,19,26.298,37.5507,127.04,0.5721,4456.024414,25.8,19,29/8/2016
25.8,19,21.9668,37.5102,127.086,0.1332,4441.803711,28,18.7,29/8/2016
28,18.7,15.5876,37.5372,126.891,0.1554,4443.313965,27.8,18.8,29/8/2016
27.8,18.8,17.2956,37.5237,126.909,0.2223,4438.373535,26.7,19,29/8/2016
26.7,19,19.5844,37.5237,126.97,0.2713,4451.345215,21.8,15.2,29/8/2016
21.8,15.2,212.335,37.6046,126.991,2.785,4575.028809,23.6,15.8,30/8/2016
23.6,15.8,44.7624,37.6046,127.032,0.5141,4423.769531,24.4,18,30/8/2016
24.4,18,33.3068,37.5776,127.058,0.2661,4418.82373,24.4,18.6,30/8/2016
24.4,18.6,45.716,37.645,127.022,2.5348,4408.54248,24.6,17.2,30/8/2016
24.6,17.2,35.038,37.5507,127.135,0.5055,4405.484863,24.3,19.9,30/8/2016
24.3,19.9,54.6384,37.5102,127.042,0.1457,4418.822754,23.6,19.1,30/8/2016
23.6,19.1,12.37,37.5776,126.838,0.0985,4400.342773,24.3,20.2,30/8/2016
24.3,20.2,52.518,37.4697,126.91,1.5629,4398.573242,24.2,19.3,30/8/2016
24.2,19.3,50.9312,37.4967,126.826,0.4125,4431.057129,22.7,15.9,30/8/2016
22.7,15.9,208.507,37.4562,126.955,5.1782,4329.520508,24.6,18.3,30/8/2016
24.6,18.3,28.7,37.5372,127.085,0.6233,4426.658203,22.8,17.3,30/8/2016
22.8,17.3,132.118,37.5507,126.988,0.5931,4463.118652,24.4,18.5,30/8/2016
24.4,18.5,59.8324,37.5776,127.083,2.6865,4393.882813,24.1,19.1,30/8/2016
24.1,19.1,30.968,37.4967,126.927,0.618,4405.5625,24.6,18.2,30/8/2016
24.6,18.2,30.0464,37.5507,126.937,0.8552,4430.538574,23.7,17.5,30/8/2016
23.7,17.5,82.2912,37.4697,126.995,2.2579,4365.431641,23.8,14.4,30/8/2016
23.8,14.4,53.4712,37.6181,127.099,0.697,4420.391113,25.2,20.1,30/8/2016
25.2,20.1,56.4448,37.4832,127.024,1.2313,4395.165527,24.5,16.4,30/8/2016
24.5,16.4,75.0924,37.5776,126.938,1.7678,4455.539063,24.1,17.9,30/8/2016
24.1,17.9,146.554,37.6181,127.004,4.7296,4515.370117,23.9,19.8,30/8/2016
23.9,19.8,26.298,37.5507,127.04,0.5721,4416.057129,24.4,19.7,30/8/2016
24.4,19.7,21.9668,37.5102,127.086,0.1332,4401.705566,24.8,19.9,30/8/2016
24.8,19.9,15.5876,37.5372,126.891,0.1554,4403.272949,24.8,19.9,30/8/2016
24.8,19.9,17.2956,37.5237,126.909,0.2223,4398.263672,24.2,19.7,30/8/2016
24.2,19.7,19.5844,37.5237,126.97,0.2713,4411.375977,27.9,19.9,30/8/2016
27.9,19.9,212.335,37.6046,126.991,2.785,5992.895996,30.3,21,30/6/2017
30.3,21,44.7624,37.6046,127.032,0.5141,5869.3125,30.2,22.5,30/6/2017
30.2,22.5,33.3068,37.5776,127.058,0.2661,5863.555664,30.7,22,30/6/2017
30.7,22,45.716,37.645,127.022,2.5348,5856.964844,31,21.8,30/6/2017
31,21.8,35.038,37.5507,127.135,0.5055,5859.552246,30.3,23.6,30/6/2017
30.3,23.6,54.6384,37.5102,127.042,0.1457,5873.780762,29.7,22.5,30/6/2017
29.7,22.5,12.37,37.5776,126.838,0.0985,5849.233398,29.4,23.2,30/6/2017
29.4,23.2,52.518,37.4697,126.91,1.5629,5863.992188,28.4,19.4,30/6/2017
28.4,19.4,208.507,37.4562,126.955,5.1782,5893.608398,30.8,22.8,30/6/2017
30.8,22.8,59.8324,37.5776,127.083,2.6865,5861.027344,29.7,20.9,30/6/2017
29.7,20.9,82.2912,37.4697,126.995,2.2579,5861.383301,30.8,19.3,30/6/2017
30.8,19.3,53.4712,37.6181,127.099,0.697,5872.376465,31.6,22.7,30/6/2017
31.6,22.7,56.4448,37.4832,127.024,1.2313,5864.952637,29.9,23.4,30/6/2017
29.9,23.4,21.9668,37.5102,127.086,0.1332,5852.904297,30.8,23,30/6/2017
30.8,23,15.5876,37.5372,126.891,0.1554,5851.387695,30.7,23,30/6/2017
30.7,23,19.5844,37.5237,126.97,0.2713,5855.09375,29.2,19.8,30/6/2017
29.2,19.8,212.335,37.6046,126.991,2.785,5987.71875,29.7,21.7,1/7/2017
29.7,21.7,44.7624,37.6046,127.032,0.5141,5863.956055,29.4,23.1,1/7/2017
29.4,23.1,33.3068,37.5776,127.058,0.2661,5858.20166,30.6,22.9,1/7/2017
30.6,22.9,45.716,37.645,127.022,2.5348,5851.575195,29,22.5,1/7/2017
29,22.5,35.038,37.5507,127.135,0.5055,5854.146973,30.1,23.6,1/7/2017
30.1,23.6,54.6384,37.5102,127.042,0.1457,5868.374512,28.7,22.3,1/7/2017
28.7,22.3,12.37,37.5776,126.838,0.0985,5843.853516,29.2,22.6,1/7/2017
29.2,22.6,52.518,37.4697,126.91,1.5629,5858.525879,30.2,22.3,1/7/2017
30.2,22.3,50.9312,37.4967,126.826,0.4125,5871.54541,27.3,20.2,1/7/2017
27.3,20.2,208.507,37.4562,126.955,5.1782,5887.616211,29.4,23.5,1/7/2017
29.4,23.5,28.7,37.5372,127.085,0.6233,5858.687012,29.3,20.9,1/7/2017
29.3,20.9,132.118,37.5507,126.988,0.5931,5918.901367,30.4,23.7,1/7/2017
30.4,23.7,59.8324,37.5776,127.083,2.6865,5855.550293,29.8,22.5,1/7/2017
29.8,22.5,30.968,37.4967,126.927,0.618,5852.552734,30.6,22.1,1/7/2017
30.6,22.1,30.0464,37.5507,126.937,0.8552,5861.348633,28.5,20.9,1/7/2017
28.5,20.9,82.2912,37.4697,126.995,2.2579,5855.75293,29.4,20,1/7/2017
29.4,20,53.4712,37.6181,127.099,0.697,5866.985352,30.9,22.8,1/7/2017
30.9,22.8,56.4448,37.4832,127.024,1.2313,5859.464355,29.9,21.4,1/7/2017
29.9,21.4,75.0924,37.5776,126.938,1.7678,5888.26709,29.4,22,1/7/2017
29.4,22,146.554,37.6181,127.004,4.7296,5926.908691,29.1,23.5,1/7/2017
29.1,23.5,26.298,37.5507,127.04,0.5721,5853.975098,29.9,23.6,1/7/2017
29.9,23.6,21.9668,37.5102,127.086,0.1332,5847.513184,29.8,23.2,1/7/2017
29.8,23.2,15.5876,37.5372,126.891,0.1554,5846.012695,29.2,23.2,1/7/2017
29.2,23.2,17.2956,37.5237,126.909,0.2223,5844.961914,30.4,23.4,1/7/2017
30.4,23.4,19.5844,37.5237,126.97,0.2713,5849.743164,23.8,20.6,1/7/2017
23.8,20.6,212.335,37.6046,126.991,2.785,5981.979492,26.8,23.1,2/7/2017
26.8,23.1,44.7624,37.6046,127.032,0.5141,5858.019043,27.2,22.5,2/7/2017
27.2,22.5,33.3068,37.5776,127.058,0.2661,5852.268066,27.3,22.3,2/7/2017
27.3,22.3,35.038,37.5507,127.135,0.5055,5848.15625,27.3,23.3,2/7/2017
27.3,23.3,54.6384,37.5102,127.042,0.1457,5862.382813,26.6,22.7,2/7/2017
26.6,22.7,12.37,37.5776,126.838,0.0985,5837.890625,26.5,23,2/7/2017
26.5,23,52.518,37.4697,126.91,1.5629,5852.468262,26.6,22.7,2/7/2017
26.6,22.7,50.9312,37.4967,126.826,0.4125,5865.608398,25.2,22.7,2/7/2017
25.2,22.7,208.507,37.4562,126.955,5.1782,5880.977539,27.2,23.1,2/7/2017
27.2,23.1,28.7,37.5372,127.085,0.6233,5852.796875,25.6,20.9,2/7/2017
25.6,20.9,132.118,37.5507,126.988,0.5931,5912.88623,27.6,22.9,2/7/2017
27.6,22.9,59.8324,37.5776,127.083,2.6865,5849.480469,26.5,23,2/7/2017
26.5,23,30.968,37.4967,126.927,0.618,5846.571777,26.7,22,2/7/2017
26.7,22,30.0464,37.5507,126.937,0.8552,5855.466797,26.7,23,2/7/2017
26.7,23,82.2912,37.4697,126.995,2.2579,5849.513184,27.5,22.3,2/7/2017
27.5,22.3,53.4712,37.6181,127.099,0.697,5861.010254,27.3,23.5,2/7/2017
27.3,23.5,56.4448,37.4832,127.024,1.2313,5853.381836,26.2,22.7,2/7/2017
26.2,22.7,146.554,37.6181,127.004,4.7296,5921.158691,27.1,22.8,2/7/2017
27.1,22.8,26.298,37.5507,127.04,0.5721,5848.048828,27.6,23.8,2/7/2017
27.6,23.8,21.9668,37.5102,127.086,0.1332,5841.537598,26.9,22.9,2/7/2017
26.9,22.9,15.5876,37.5372,126.891,0.1554,5840.055176,27.2,22.9,2/7/2017
27.2,22.9,17.2956,37.5237,126.909,0.2223,5838.980469,27.2,23.1,2/7/2017
27.2,23.1,19.5844,37.5237,126.97,0.2713,5843.812988,25,20.5,2/7/2017
