Present_Tmax,Present_Tmin,lat,lon,DEM,Slope,Solar_radiation,Act_Next_Tmax,Act_Next_Tmin
28.5,23.2,37.5507,126.937,30.0464,0.8552,5711.833496,27.6,22.5
27.6,22.5,37.4697,126.995,82.2912,2.2579,5697.509766,28.1,22.6
28.1,22.6,37.6181,127.099,53.4712,0.697,5715.19873,29.5,22.7
29.5,22.7,37.4832,127.024,56.4448,1.2313,5705.057617,28.5,22.9
28.5,22.9,37.5776,126.938,75.0924,1.7678,5738.621582,28.3,22.7
28.3,22.7,37.6181,127.004,146.554,4.7296,5780.612305,28.3,23.2
28.3,23.2,37.5507,127.04,26.298,0.5721,5703.385742,28.8,23.3
28.8,23.3,37.5102,127.086,21.9668,0.1332,5695.727051,28.7,23.4
28.7,23.4,37.5372,126.891,15.5876,0.1554,5694.667969,29.8,23.6
29.8,23.6,37.5237,126.909,17.2956,0.2223,5693.029785,29.1,23.3
29.1,23.3,37.5237,126.97,19.5844,0.2713,5699.056641,26.6,23.1
26.6,23.1,37.6046,126.991,212.335,2.785,5827.258789,28.4,23.7
28.4,23.7,37.6046,127.032,44.7624,0.5141,5698.280273,29.1,25.5
29.1,25.5,37.5776,127.058,33.3068,0.2661,5692.631836,29.2,25.5
29.2,25.5,37.645,127.022,45.716,2.5348,5685.614258,29.2,24.8
29.2,24.8,37.5507,127.135,35.038,0.5055,5687.061035,29.8,26.2
29.8,26.2,37.5102,127.042,54.6384,0.1457,5701.249023,28.6,26.1
28.6,26.1,37.5776,126.838,12.37,0.0985,5677.527344,28.5,26.1
28.5,26.1,37.4697,126.91,52.518,1.5629,5689.650879,29.5,25.5
29.5,25.5,37.4967,126.826,50.9312,0.4125,5705.89209,27.4,23.6
27.4,23.6,37.4562,126.955,208.507,5.1782,5703.202637,28.8,25.1
28.8,25.1,37.5372,127.085,28.7,0.6233,5694.289551,28.6,24.4
28.6,24.4,37.5507,126.988,132.118,0.5931,5751.119141,30.2,26.4
30.2,26.4,37.5776,127.083,59.8324,2.6865,5686.350098,28.8,26
28.8,26,37.4967,126.927,30.968,0.618,5685.721191,28.7,25.6
28.7,25.6,37.5507,126.937,30.0464,0.8552,5697.161133,28.7,24.3
28.7,24.3,37.4697,126.995,82.2912,2.2579,5682.02002,28.8,24.4
28.8,24.4,37.6181,127.099,53.4712,0.697,5700.312988,30.1,25.5
30.1,25.5,37.4832,127.024,56.4448,1.2313,5689.92627,29.1,24.3
29.1,24.3,37.5776,126.938,75.0924,1.7678,5723.936035,28.7,24.8
28.7,24.8,37.6181,127.004,146.554,4.7296,5766.23877,28.7,26.1
28.7,26.1,37.5507,127.04,26.298,0.5721,5688.612305,29.6,26.1
29.6,26.1,37.5102,127.086,21.9668,0.1332,5680.842773,29.1,26.3
29.1,26.3,37.5372,126.891,15.5876,0.1554,5679.824707,29.5,26.4
29.5,26.4,37.5237,126.909,17.2956,0.2223,5678.131836,29.4,26.3
29.4,26.3,37.5237,126.97,19.5844,0.2713,5684.274902,27.1,21.8
27.1,21.8,37.6046,126.991,212.335,2.785,5812.293457,29.9,22.9
29.9,22.9,37.6046,127.032,44.7624,0.5141,5682.862305,30.4,23.5
30.4,23.5,37.5776,127.058,33.3068,0.2661,5677.223633,30.6,23.6
30.6,23.6,37.645,127.022,45.716,2.5348,5670.164063,29.9,23.3
29.9,23.3,37.5507,127.135,35.038,0.5055,5671.518555,30.9,23.9
30.9,23.9,37.5102,127.042,54.6384,0.1457,5685.702148,30.1,23.6
30.1,23.6,37.5776,126.838,12.37,0.0985,5662.053223,30.1,23.7
30.1,23.7,37.4697,126.91,52.518,1.5629,5673.949219,30.9,23.4
30.9,23.4,37.4967,126.826,50.9312,0.4125,5690.475586,28.7,22.7
28.7,22.7,37.4562,126.955,208.507,5.1782,5686.123535,29.8,23.3
29.8,23.3,37.5372,127.085,28.7,0.6233,5678.985352,30.1,22.4
30.1,22.4,37.5507,126.988,132.118,0.5931,5735.509766,30.2,23.6
30.2,23.6,37.4967,126.927,30.968,0.618,5670.20166,29.3,23.5
29.3,23.5,37.5507,126.937,30.0464,0.8552,5681.875,29,23.2
29,23.2,37.4697,126.995,82.2912,2.2579,5665.88916,30.1,23.2
30.1,23.2,37.6181,127.099,53.4712,0.697,5684.806641,31.8,23.8
31.8,23.8,37.4832,127.024,56.4448,1.2313,5674.166992,30.3,23.3
30.3,23.3,37.5776,126.938,75.0924,1.7678,5708.634766,29.7,23.3
29.7,23.3,37.6181,127.004,146.554,4.7296,5751.265137,30.2,23.5
30.2,23.5,37.5507,127.04,26.298,0.5721,5673.222656,30.4,24
30.4,24,37.5102,127.086,21.9668,0.1332,5665.337891,31.1,23.9
31.1,23.9,37.5372,126.891,15.5876,0.1554,5664.362793,30.6,24
30.6,24,37.5237,126.909,17.2956,0.2223,5662.612793,30.5,23.9
30.5,23.9,37.5237,126.97,19.5844,0.2713,5668.876465,30.3,21.9
30.3,21.9,37.6046,126.991,212.335,2.785,5796.745117,32.1,23.4
32.1,23.4,37.6046,127.032,44.7624,0.5141,5666.851563,32.5,24.7
32.5,24.7,37.5776,127.058,33.3068,0.2661,5661.220703,33.1,24.7
33.1,24.7,37.645,127.022,45.716,2.5348,5654.115723,32.2,24.6
32.2,24.6,37.5507,127.135,35.038,0.5055,5655.37793,33.1,25.3
33.1,25.3,37.5102,127.042,54.6384,0.1457,5669.556641,33.3,24.7
33.3,24.7,37.5776,126.838,12.37,0.0985,5645.98291,34,24.9
34,24.9,37.4697,126.91,52.518,1.5629,5657.645508,32.8,24.8
32.8,24.8,37.4967,126.826,50.9312,0.4125,5674.463867,32,22.9
32,22.9,37.4562,126.955,208.507,5.1782,5668.401855,33.7,25.1
33.7,25.1,37.5372,127.085,28.7,0.6233,5663.089355,32,23.3
32,23.3,37.5507,126.988,132.118,0.5931,5719.299805,33.2,25
33.2,25,37.5776,127.083,59.8324,2.6865,5654.287598,33.4,24.8
33.4,24.8,37.4967,126.927,30.968,0.618,5654.083984,32.9,24.3
32.9,24.3,37.5507,126.937,30.0464,0.8552,5665.998047,32.2,22.5
32.2,22.5,37.4697,126.995,82.2912,2.2579,5649.142578,32,23.4
32,23.4,37.6181,127.099,53.4712,0.697,5668.702637,33.8,25.1
33.8,25.1,37.4832,127.024,56.4448,1.2313,5657.802246,33.2,23.7
33.2,23.7,37.5776,126.938,75.0924,1.7678,5692.742676,33.3,23.9
33.3,23.9,37.6181,127.004,146.554,4.7296,5735.703613,33.5,24.8
33.5,24.8,37.5507,127.04,26.298,0.5721,5657.239258,34,25.3
34,25.3,37.5102,127.086,21.9668,0.1332,5649.235352,33.8,25.2
33.8,25.2,37.5372,126.891,15.5876,0.1554,5648.304688,33.8,25.1
33.8,25.1,37.5237,126.909,17.2956,0.2223,5646.496582,34.1,25.3
34.1,25.3,37.5237,126.97,19.5844,0.2713,5652.883301,31,23.5
31,23.5,37.6046,126.991,212.335,2.785,5780.611328,34,24.5
34,24.5,37.6046,127.032,44.7624,0.5141,5650.245605,33.6,26.1
33.6,26.1,37.5776,127.058,33.3068,0.2661,5644.621582,34.9,25.8
34.9,25.8,37.645,127.022,45.716,2.5348,5637.466309,32.7,25.4
32.7,25.4,37.5507,127.135,35.038,0.5055,5638.637207,34.1,26.8
34.1,26.8,37.5102,127.042,54.6384,0.1457,5652.810547,34.4,26
34.4,26,37.5776,126.838,12.37,0.0985,5629.313965,33.6,26.1
33.6,26.1,37.4697,126.91,52.518,1.5629,5640.737305,34.3,25
34.3,25,37.4967,126.826,50.9312,0.4125,5657.855469,32.4,23.5
32.4,23.5,37.4562,126.955,208.507,5.1782,5650.036621,33,25.6
33,25.6,37.5372,127.085,28.7,0.6233,5646.600098,33,25
33,25,37.5507,126.988,132.118,0.5931,5702.487793,35.3,26.8
35.3,26.8,37.5776,127.083,59.8324,2.6865,5637.350098,33,25.7
33,25.7,37.4967,126.927,30.968,0.618,5637.367676,34.2,25.9
34.2,25.9,37.5507,126.937,30.0464,0.8552,5649.52832,32.4,24.2
32.4,24.2,37.4697,126.995,82.2912,2.2579,5631.779297,33.1,24
33.1,24,37.6181,127.099,53.4712,0.697,5651.999512,34.3,25.4
34.3,25.4,37.4832,127.024,56.4448,1.2313,5640.830566,33.5,25
33.5,25,37.5776,126.938,75.0924,1.7678,5676.257813,34.2,25.6
34.2,25.6,37.6181,127.004,146.554,4.7296,5719.555664,33.6,26.3
33.6,26.3,37.5507,127.04,26.298,0.5721,5640.659668,33.7,26.3
33.7,26.3,37.5102,127.086,21.9668,0.1332,5632.53418,34,26.3
34,26.3,37.5372,126.891,15.5876,0.1554,5631.648926,35.2,26.5
35.2,26.5,37.5237,126.909,17.2956,0.2223,5629.780762,34.4,26.6
34.4,26.6,37.5237,126.97,19.5844,0.2713,5636.294434,29.2,24.7
29.2,24.7,37.6046,126.991,212.335,2.785,5763.888672,31.8,27.3
31.8,27.3,37.6046,127.032,44.7624,0.5141,5633.040527,32.6,27.5
32.6,27.5,37.5776,127.058,33.3068,0.2661,5627.421875,32.6,27.6
32.6,27.6,37.645,127.022,45.716,2.5348,5620.059082,32.3,27.5
32.3,27.5,37.5507,127.135,35.038,0.5055,5621.290039,33,27.6
33,27.6,37.5102,127.042,54.6384,0.1457,5635.460449,31.8,27.2
31.8,27.2,37.5776,126.838,12.37,0.0985,5612.043945,31.8,27.2
31.8,27.2,37.4697,126.91,52.518,1.5629,5623.22168,33,26.6
33,26.6,37.4967,126.826,50.9312,0.4125,5640.645996,30.5,25.9
30.5,25.9,37.4562,126.955,208.507,5.1782,5631.025391,32.5,27.2
32.5,27.2,37.5372,127.085,28.7,0.6233,5629.513672,31.3,25.5
31.3,25.5,37.5507,126.988,132.118,0.5931,5685.068848,33.4,28
33.4,28,37.5776,127.083,59.8324,2.6865,5619.804688,31.7,27.1
31.7,27.1,37.4967,126.927,30.968,0.618,5620.047852,32,26.8
32,26.8,37.5507,126.937,30.0464,0.8552,5632.461914,31.9,26.5
31.9,26.5,37.4697,126.995,82.2912,2.2579,5613.794922,32.2,27.4
32.2,27.4,37.6181,127.099,53.4712,0.697,5634.69043,33,27.5
33,27.5,37.4832,127.024,56.4448,1.2313,5623.249023,31.8,26.7
31.8,26.7,37.5776,126.938,75.0924,1.7678,5659.175293,32,26.8
32,26.8,37.6181,127.004,146.554,4.7296,5702.817383,31.9,27.6
31.9,27.6,37.5507,127.04,26.298,0.5721,5623.480469,32.9,27.8
32.9,27.8,37.5102,127.086,21.9668,0.1332,5615.230469,32.1,27.4
32.1,27.4,37.5372,126.891,15.5876,0.1554,5614.391113,32.3,27.4
32.3,27.4,37.5237,126.909,17.2956,0.2223,5612.461426,32.2,27.6
32.2,27.6,37.5237,126.97,19.5844,0.2713,5619.105957,28.8,24.9
28.8,24.9,37.6046,126.991,212.335,2.785,5746.562988,30.9,26.3
30.9,26.3,37.6046,127.032,44.7624,0.5141,5615.219727,32.3,27.4
32.3,27.4,37.5776,127.058,33.3068,0.2661,5609.610352,31.8,27.7
31.8,27.7,37.645,127.022,45.716,2.5348,5602.210449,31.8,27.2
31.8,27.2,37.5507,127.135,35.038,0.5055,5603.330078,32.6,27.8
32.6,27.8,37.5102,127.042,54.6384,0.1457,5617.494141,31.9,27.3
31.9,27.3,37.5776,126.838,12.37,0.0985,5594.15918,31.7,27.5
31.7,27.5,37.4697,126.91,52.518,1.5629,5605.083984,32.6,26.8
32.6,26.8,37.4967,126.826,50.9312,0.4125,5622.824219,30.6,26.2
30.6,26.2,37.4562,126.955,208.507,5.1782,5611.352539,32.3,27.2
32.3,27.2,37.5372,127.085,28.7,0.6233,5611.817383,31.4,25.8
31.4,25.8,37.5507,126.988,132.118,0.5931,5667.030273,32.8,28
32.8,28,37.5776,127.083,59.8324,2.6865,5601.636719,31.9,27.2
31.9,27.2,37.4967,126.927,30.968,0.618,5602.112793,31.7,27
31.7,27,37.5507,126.937,30.0464,0.8552,5614.786621,32,26.2
32,26.2,37.4697,126.995,82.2912,2.2579,5595.178223,31.6,26.1
31.6,26.1,37.6181,127.099,53.4712,0.697,5616.77002,33,28
33,28,37.4832,127.024,56.4448,1.2313,5605.04541,32.2,26.4
32.2,26.4,37.5776,126.938,75.0924,1.7678,5641.482422,31.4,27
31.4,27,37.6181,127.004,146.554,4.7296,5685.478027,31.5,27.7
31.5,27.7,37.5507,127.04,26.298,0.5721,5605.689453,32.7,28.1
32.7,28.1,37.5102,127.086,21.9668,0.1332,5597.311523,32.2,27.4
32.2,27.4,37.5372,126.891,15.5876,0.1554,5596.52002,32.8,27.7
32.8,27.7,37.5237,126.909,17.2956,0.2223,5594.527344,32,28
32,28,37.5237,126.97,19.5844,0.2713,5601.305664,25.6,24
25.6,24,37.6046,126.991,212.335,2.785,5728.64502,28.3,24.3
28.3,24.3,37.6046,127.032,44.7624,0.5141,5596.79834,28.4,25.8
28.4,25.8,37.5776,127.058,33.3068,0.2661,5591.194824,29.3,24.8
29.3,24.8,37.645,127.022,45.716,2.5348,5583.532715,28.2,25.4
28.2,25.4,37.5507,127.135,35.038,0.5055,5584.763184,28.6,26.1
28.6,26.1,37.5102,127.042,54.6384,0.1457,5598.921387,28.8,25.8
28.8,25.8,37.5776,126.838,12.37,0.0985,5575.671387,27.8,26.5
27.8,26.5,37.4697,126.91,52.518,1.5629,5586.337402,28.6,26.1
28.6,26.1,37.4967,126.826,50.9312,0.4125,5604.399414,26.8,25.5
26.8,25.5,37.4562,126.955,208.507,5.1782,5591.03418,28.3,25.5
28.3,25.5,37.5372,127.085,28.7,0.6233,5593.521973,26.7,25.2
26.7,25.2,37.5507,126.988,132.118,0.5931,5648.383301,28.6,26
28.6,26,37.5776,127.083,59.8324,2.6865,5582.858887,28,26.2
28,26.2,37.4967,126.927,30.968,0.618,5583.572754,28.2,26
28.2,26,37.5507,126.937,30.0464,0.8552,5596.511719,27.6,25.5
27.6,25.5,37.4697,126.995,82.2912,2.2579,5575.939453,28.3,25.2
28.3,25.2,37.6181,127.099,53.4712,0.697,5598.242676,29.2,26.4
29.2,26.4,37.4832,127.024,56.4448,1.2313,5586.230469,27.6,25.7
27.6,25.7,37.5776,126.938,75.0924,1.7678,5623.189941,27.9,24.7
27.9,24.7,37.6181,127.004,146.554,4.7296,5667.54541,28,25.8
28,25.8,37.5507,127.04,26.298,0.5721,5587.296875,28.7,26.1
28.7,26.1,37.5102,127.086,21.9668,0.1332,5578.788086,29.1,26.3
29.1,26.3,37.5372,126.891,15.5876,0.1554,5578.04541,28.9,26.3
28.9,26.3,37.5237,126.909,17.2956,0.2223,5575.988281,28.6,26.4
28.6,26.4,37.5237,126.97,19.5844,0.2713,5582.90332,24.7,22.7
24.7,22.7,37.6046,126.991,212.335,2.785,5710.657227,27.1,24.2
27.1,24.2,37.6046,127.032,44.7624,0.5141,5578.307617,27.5,25.7
27.5,25.7,37.5776,127.058,33.3068,0.2661,5572.717285,27.9,25.7
27.9,25.7,37.645,127.022,45.716,2.5348,5565.044434,27.8,25.3
27.8,25.3,37.5507,127.135,35.038,0.5055,5566.146973,28.6,25.8
28.6,25.8,37.5102,127.042,54.6384,0.1457,5580.291504,27.5,25
27.5,25,37.5776,126.838,12.37,0.0985,5557.116699,27.4,24.6
27.4,24.6,37.4697,126.91,52.518,1.5629,5567.564453,27.2,25
27.2,25,37.4967,126.826,50.9312,0.4125,5585.90918,26,24.3
26,24.3,37.4562,126.955,208.507,5.1782,5570.72168,28,24.3
28,24.3,37.5372,127.085,28.7,0.6233,5575.168457,27.3,23.9
27.3,23.9,37.5507,126.988,132.118,0.5931,5629.704102,28,26
28,26,37.5776,127.083,59.8324,2.6865,5564.081543,27.3,24.9
27.3,24.9,37.4967,126.927,30.968,0.618,5564.984375,27.2,25.3
27.2,25.3,37.5507,126.937,30.0464,0.8552,5578.1875,26.2,24.7
26.2,24.7,37.4697,126.995,82.2912,2.2579,5556.628906,27.2,24.2
27.2,24.2,37.6181,127.099,53.4712,0.697,5579.674805,28.2,25.6
28.2,25.6,37.4832,127.024,56.4448,1.2313,5567.336914,27.2,24.7
27.2,24.7,37.5776,126.938,75.0924,1.7678,5604.878906,26.9,24.7
26.9,24.7,37.6181,127.004,146.554,4.7296,5649.462891,27.8,25.8
27.8,25.8,37.5507,127.04,26.298,0.5721,5568.829102,28,25.7
28,25.7,37.5102,127.086,21.9668,0.1332,5560.20166,28.1,25.2
28.1,25.2,37.5372,126.891,15.5876,0.1554,5559.503418,28.1,25.9
28.1,25.9,37.5237,126.909,17.2956,0.2223,5557.387695,27.9,25.9
27.9,25.9,37.5237,126.97,19.5844,0.2713,5564.44043,31.2,22.5
31.2,22.5,37.6046,126.991,212.335,2.785,5691.504395,33.5,23.6
33.5,23.6,37.6046,127.032,44.7624,0.5141,5558.630371,33.4,24.7
33.4,24.7,37.5776,127.058,33.3068,0.2661,5553.048828,34.1,24.3
34.1,24.3,37.645,127.022,45.716,2.5348,5545.169922,33.7,24.3
33.7,24.3,37.5507,127.135,35.038,0.5055,5546.319336,34.6,25.4
34.6,25.4,37.5102,127.042,54.6384,0.1457,5560.45752,34,24.3
34,24.3,37.5776,126.838,12.37,0.0985,5537.37207,35.4,25.5
35.4,25.5,37.4697,126.91,52.518,1.5629,5547.546875,35.1,23.8
35.1,23.8,37.4967,126.826,50.9312,0.4125,5566.230469,33.5,23.3
33.5,23.3,37.4562,126.955,208.507,5.1782,5549.060059,34.4,24.8
34.4,24.8,37.5372,127.085,28.7,0.6233,5555.624512,33.3,23.7
33.3,23.7,37.5507,126.988,132.118,0.5931,5609.790039,34.5,25
34.5,25,37.5776,127.083,59.8324,2.6865,5544.030273,34.4,25.3
34.4,25.3,37.4967,126.927,30.968,0.618,5545.18457,34.1,24.4
34.1,24.4,37.5507,126.937,30.0464,0.8552,5558.664551,33.5,23.7
33.5,23.7,37.4697,126.995,82.2912,2.2579,5536.100586,33.2,23.6
33.2,23.6,37.6181,127.099,53.4712,0.697,5559.888184,34.9,25.3
34.9,25.3,37.4832,127.024,56.4448,1.2313,5547.251465,33.7,23.6
33.7,23.6,37.5776,126.938,75.0924,1.7678,5585.334961,33.9,23.7
33.9,23.7,37.6181,127.004,146.554,4.7296,5630.30127,34.2,25.2
34.2,25.2,37.5507,127.04,26.298,0.5721,5549.185059,35.7,25.2
35.7,25.2,37.5102,127.086,21.9668,0.1332,5540.42041,35.3,24.8
35.3,24.8,37.5372,126.891,15.5876,0.1554,5539.772949,34.8,25.1
34.8,25.1,37.5237,126.909,17.2956,0.2223,5537.589844,35.1,25.1
35.1,25.1,37.5237,126.97,19.5844,0.2713,5544.785645,29.8,21.8
29.8,21.8,37.6046,126.991,212.335,2.785,5671.775879,31.8,22.9
31.8,22.9,37.6046,127.032,44.7624,0.5141,5538.37207,31.1,24.3
31.1,24.3,37.5776,127.058,33.3068,0.2661,5532.800293,32.6,24.7
32.6,24.7,37.645,127.022,45.716,2.5348,5524.827148,31.2,23.8
31.2,23.8,37.5507,127.135,35.038,0.5055,5525.90918,33,24.9
33,24.9,37.5102,127.042,54.6384,0.1457,5540.038086,32,25.2
32,25.2,37.5776,126.838,12.37,0.0985,5517.044434,32.9,24.5
32.9,24.5,37.4697,126.91,52.518,1.5629,5526.942383,33.7,25.6
33.7,25.6,37.4967,126.826,50.9312,0.4125,5545.96875,30.6,24.3
30.6,24.3,37.4562,126.955,208.507,5.1782,5526.780762,32.1,24
32.1,24,37.5372,127.085,28.7,0.6233,5535.501465,31.9,22.6
31.9,22.6,37.5507,126.988,132.118,0.5931,5589.288574,32.9,24.5
32.9,24.5,37.5776,127.083,59.8324,2.6865,5523.393066,32.4,24.8
32.4,24.8,37.4967,126.927,30.968,0.618,5524.800781,32.3,24.6
32.3,24.6,37.5507,126.937,30.0464,0.8552,5538.563477,31,23.7
31,23.7,37.4697,126.995,82.2912,2.2579,5514.975098,31.4,23.1
31.4,23.1,37.6181,127.099,53.4712,0.697,5539.519531,32.4,24.8
32.4,24.8,37.4832,127.024,56.4448,1.2313,5526.574707,31.8,24.3
31.8,24.3,37.5776,126.938,75.0924,1.7678,5565.212402,31.9,24
31.9,24,37.6181,127.004,146.554,4.7296,5610.561035,31.8,24.7
31.8,24.7,37.5507,127.04,26.298,0.5721,5528.958984,33.2,25.1
33.2,25.1,37.5102,127.086,21.9668,0.1332,5520.055176,33,25.5
33,25.5,37.5372,126.891,15.5876,0.1554,5519.459961,33,25.5
33,25.5,37.5237,126.909,17.2956,0.2223,5517.208008,33.6,24.8
33.6,24.8,37.5237,126.97,19.5844,0.2713,5524.548828,25.7,22.1
25.7,22.1,37.6046,126.991,212.335,2.785,5651.470703,28.4,23.7
28.4,23.7,37.6046,127.032,44.7624,0.5141,5517.529297,28.1,25.1
28.1,25.1,37.5776,127.058,33.3068,0.2661,5511.967773,29.2,25.6
29.2,25.6,37.645,127.022,45.716,2.5348,5504.035156,27.7,24.1
27.7,24.1,37.5507,127.135,35.038,0.5055,5504.912598,29,25.8
29,25.8,37.5102,127.042,54.6384,0.1457,5519.032715,29.6,26.2
29.6,26.2,37.5776,126.838,12.37,0.0985,5496.132813,29.6,25.2
29.6,25.2,37.4697,126.91,52.518,1.5629,5505.75,29.8,25
29.8,25,37.4967,126.826,50.9312,0.4125,5525.123047,28.7,22.5
28.7,22.5,37.4562,126.955,208.507,5.1782,5503.885742,28.8,24.4
28.8,24.4,37.5372,127.085,28.7,0.6233,5514.796875,27.9,23.4
27.9,23.4,37.5507,126.988,132.118,0.5931,5568.199219,28.7,25.4
28.7,25.4,37.5776,127.083,59.8324,2.6865,5502.168457,29.4,25.4
29.4,25.4,37.4967,126.927,30.968,0.618,5503.832031,29.4,25.6
29.4,25.6,37.5507,126.937,30.0464,0.8552,5517.881836,27.9,23.1
27.9,23.1,37.4697,126.995,82.2912,2.2579,5493.250488,27.7,22.6
27.7,22.6,37.6181,127.099,53.4712,0.697,5518.56543,28.9,24.6
28.9,24.6,37.4832,127.024,56.4448,1.2313,5505.307129,28.6,24.7
28.6,24.7,37.5776,126.938,75.0924,1.7678,5544.510254,28.3,24
28.3,24,37.6181,127.004,146.554,4.7296,5590.241211,29.2,25.4
29.2,25.4,37.5507,127.04,26.298,0.5721,5508.149414,29.1,25.5
29.1,25.5,37.5102,127.086,21.9668,0.1332,5499.104492,30.1,26.5
30.1,26.5,37.5372,126.891,15.5876,0.1554,5498.5625,30.8,26.5
30.8,26.5,37.5237,126.909,17.2956,0.2223,5496.240723,30.4,26.2
30.4,26.2,37.5237,126.97,19.5844,0.2713,5503.729492,23.9,22.3
23.9,22.3,37.6046,126.991,212.335,2.785,5630.507813,25.7,23.3
25.7,23.3,37.6046,127.032,44.7624,0.5141,5496.020508,26,24
26,24,37.5776,127.058,33.3068,0.2661,5490.469727,26.1,24.3
26.1,24.3,37.645,127.022,45.716,2.5348,5482.38916,25.8,23.6
25.8,23.6,37.5507,127.135,35.038,0.5055,5483.246094,26.3,24.6
26.3,24.6,37.5102,127.042,54.6384,0.1457,5497.357422,27.1,23.7
27.1,23.7,37.5776,126.838,12.37,0.0985,5474.554199,27.1,23.7
27.1,23.7,37.4967,126.826,50.9312,0.4125,5503.611816,26.6,23.6
26.6,23.6,37.4562,126.955,208.507,5.1782,5480.276367,25.9,23.5
25.9,23.5,37.5372,127.085,28.7,0.6233,5493.429199,24.7,22.9
24.7,22.9,37.5507,126.988,132.118,0.5931,5546.43457,26.2,24.4
26.2,24.4,37.5776,127.083,59.8324,2.6865,5480.263184,27.6,24.3
27.6,24.3,37.4967,126.927,30.968,0.618,5482.193848,26.5,23.7
26.5,23.7,37.5507,126.937,30.0464,0.8552,5496.536133,26.4,23.8
26.4,23.8,37.4697,126.995,82.2912,2.2579,5470.84375,25.7,23.3
25.7,23.3,37.6181,127.099,53.4712,0.697,5496.940918,27,24.2
27,24.2,37.4832,127.024,56.4448,1.2313,5483.366699,26,23.4
26,23.4,37.5776,126.938,75.0924,1.7678,5523.139648,25.4,23.6
25.4,23.6,37.6181,127.004,146.554,4.7296,5569.274902,26.5,24.3
26.5,24.3,37.5507,127.04,26.298,0.5721,5486.67627,26.8,24.4
26.8,24.4,37.5102,127.086,21.9668,0.1332,5477.486816,27.3,24.2
27.3,24.2,37.5372,126.891,15.5876,0.1554,5476.999023,27.6,24.6
27.6,24.6,37.5237,126.909,17.2956,0.2223,5474.605957,26.8,24.7
26.8,24.7,37.5237,126.97,19.5844,0.2713,5482.245117,26.7,22.7
26.7,22.7,37.6046,126.991,212.335,2.785,5608.969238,29.1,23.9
29.1,23.9,37.6046,127.032,44.7624,0.5141,5473.931152,29.3,25.2
29.3,25.2,37.5776,127.058,33.3068,0.2661,5468.39209,29.7,25
29.7,25,37.645,127.022,45.716,2.5348,5460.290039,29.2,24.8
29.2,24.8,37.5507,127.135,35.038,0.5055,5460.998047,30,25.5
30,25.5,37.5102,127.042,54.6384,0.1457,5475.100098,29.8,25.6
29.8,25.6,37.5776,126.838,12.37,0.0985,5452.395508,30.6,25.7
30.6,25.7,37.4967,126.826,50.9312,0.4125,5481.52002,28.8,23.5
28.8,23.5,37.4562,126.955,208.507,5.1782,5456.057617,30.2,24.8
30.2,24.8,37.5372,127.085,28.7,0.6233,5471.484375,28.2,23.7
28.2,23.7,37.5507,126.988,132.118,0.5931,5524.085938,29.9,25.3
29.9,25.3,37.5776,127.083,59.8324,2.6865,5457.776367,30.3,25.5
30.3,25.5,37.4967,126.927,30.968,0.618,5459.974609,29.2,25.3
29.2,25.3,37.5507,126.937,30.0464,0.8552,5474.61377,29.1,24.3
29.1,24.3,37.4697,126.995,82.2912,2.2579,5447.843262,29.6,23.8
29.6,23.8,37.6181,127.099,53.4712,0.697,5474.735352,29.8,25.5
29.8,25.5,37.4832,127.024,56.4448,1.2313,5460.839355,28.7,24.9
28.7,24.9,37.5776,126.938,75.0924,1.7678,5501.192383,29,24.2
29,24.2,37.6181,127.004,146.554,4.7296,5547.700195,30,25.7
30,25.7,37.5507,127.04,26.298,0.5721,5464.624023,30.3,25.6
30.3,25.6,37.5102,127.086,21.9668,0.1332,5455.287598,31,26
31,26,37.5372,126.891,15.5876,0.1554,5454.85498,31.8,26.1
31.8,26.1,37.5237,126.909,17.2956,0.2223,5452.38916,30.5,25.8
30.5,25.8,37.5237,126.97,19.5844,0.2713,5460.181641,28.5,22.2
28.5,22.2,37.6046,126.991,212.335,2.785,5586.851563,30.5,24.3
30.5,24.3,37.6046,127.032,44.7624,0.5141,5451.257324,31.7,24.7
31.7,24.7,37.5776,127.058,33.3068,0.2661,5445.730469,32,25.2
32,25.2,37.645,127.022,45.716,2.5348,5437.578125,31.8,24.2
31.8,24.2,37.5507,127.135,35.038,0.5055,5438.163574,32.5,24.8
32.5,24.8,37.5102,127.042,54.6384,0.1457,5452.255859,32.1,25.3
32.1,25.3,37.5776,126.838,12.37,0.0985,5429.651855,31.3,24.6
31.3,24.6,37.4697,126.91,52.518,1.5629,5438.388672,32.7,24.6
32.7,24.6,37.4967,126.826,50.9312,0.4125,5458.84375,29.6,23.4
29.6,23.4,37.4562,126.955,208.507,5.1782,5431.227051,31.9,24.4
31.9,24.4,37.5372,127.085,28.7,0.6233,5448.95752,31.3,23
31.3,23,37.5507,126.988,132.118,0.5931,5501.149414,32.4,25.1
32.4,25.1,37.5776,127.083,59.8324,2.6865,5434.702148,31.1,25
31.1,25,37.4967,126.927,30.968,0.618,5437.17041,31.7,24.8
31.7,24.8,37.5507,126.937,30.0464,0.8552,5452.110352,30.4,24.1
30.4,24.1,37.4697,126.995,82.2912,2.2579,5424.245117,31.2,23.5
31.2,23.5,37.6181,127.099,53.4712,0.697,5451.944824,32.5,24.5
32.5,24.5,37.4832,127.024,56.4448,1.2313,5437.720703,30.8,24.5
30.8,24.5,37.5776,126.938,75.0924,1.7678,5478.664551,31,24.4
